N,P,K,temperature,humidity,ph,rainfall,Season,Crop
44,63,21,13.255493848072296,73.17411085453053,6.342931587044168,139.12518131481664,Rabi,onion
35,67,23,15.764464097546307,64.52223821268517,7.331218327216925,82.87095993874514,Rabi,onion
58,56,35,14.33543849827021,60.378983106896186,6.9711571509585,51.26567702118625,Rabi,onion
56,64,40,13.388751490706984,68.36839567534655,6.840564398823113,89.12983359830687,Rabi,onion
40,57,35,16.032446974435423,66.2086598395661,6.759973862518057,100.91963531380595,Rabi,onion
60,52,36,23.873239000741457,66.37208862692985,6.975169541312198,60.82204235674054,Rabi,onion
31,60,34,15.97252090528331,68.90540056363123,7.132313320165688,103.76776168742563,Rabi,onion
53,69,32,20.300764017753487,73.37827854468556,6.831577058747265,131.94635841767314,Rabi,onion
51,67,20,14.301287790447937,72.32958240075988,7.407428122728916,87.76509508391939,Rabi,onion
56,64,41,19.62032393051953,78.7452321957775,7.465251255975577,85.26448065343021,Rabi,onion
38,59,24,23.829296314521446,70.35433332605044,7.493013474913234,83.88104202306775,Rabi,onion
40,52,39,16.21021275806512,69.45139819450145,7.004086665132967,142.3094445883692,Rabi,onion
45,64,20,22.32883178013141,64.26828870433793,7.398930700133818,54.87580987901991,Rabi,onion
42,55,31,23.97328518403189,75.10762577696313,6.606719542961932,94.50761419929552,Rabi,onion
42,60,34,19.474094975928185,62.81551552428569,7.289388586871078,76.45994541497168,Rabi,onion
51,60,23,16.403412104708387,69.82265779640969,7.363761448109521,139.3807025387494,Rabi,onion
51,68,38,20.40884385889072,68.4264439677489,7.356210708498414,59.60522635838039,Rabi,onion
57,52,35,22.293330268954804,73.16601756808807,7.2462694243625725,91.14427666804109,Rabi,onion
47,62,37,14.88485267258176,78.35242939913317,6.609898742461875,90.68161520310858,Rabi,onion
61,71,36,17.977673402255988,78.93191182996445,6.238361222971101,138.83944175470225,Rabi,onion
50,57,30,16.51106481136225,63.35598534326317,6.500934534516669,71.54934450409695,Rabi,onion
54,70,39,16.11694896658618,65.23634436534357,7.15093285394714,114.4895410301611,Rabi,onion
30,60,32,22.4690338681419,76.23270639929413,6.349328266994963,63.440612688778906,Rabi,onion
49,60,41,17.638194075040225,70.36559524898385,6.717408097238959,145.39757140805426,Rabi,onion
39,62,28,16.729839759843042,69.06069136711464,6.848099276977008,109.3014959272286,Rabi,onion
55,52,36,19.63861595568615,74.21250904761412,6.905787843656813,112.62567303206704,Rabi,onion
59,55,36,15.413417376011196,72.03849905213943,7.403588322568198,93.37734016604722,Rabi,onion
48,59,24,15.52882839624887,79.41428108842669,6.992239530621476,84.22827126663222,Rabi,onion
46,68,41,18.72317603958655,71.67949304576534,7.179448224115953,71.26764294948762,Rabi,onion
30,61,27,17.502000015108024,69.31947652694507,6.87281752183745,110.39877538322588,Rabi,onion
60,63,22,16.24480622314557,70.85634724156351,7.250370478292945,145.4561745348238,Rabi,onion
30,60,25,13.593462455015125,76.17079633393946,6.395495419604644,85.9790954092403,Rabi,onion
46,70,22,18.728516625023737,72.25350113570441,6.314816507503184,138.31568886620542,Rabi,onion
44,59,27,21.982701261611822,72.94096182773436,7.389480073136955,64.87763128472497,Rabi,onion
58,52,31,22.36514925814664,79.42877760073183,7.040221314536067,143.61260208818007,Rabi,onion
31,62,23,15.589839776986882,72.36790968850914,7.007288365587332,85.04862838980765,Rabi,onion
40,67,21,19.59605324342237,67.6057049666908,6.700942857942675,87.97272115933457,Rabi,onion
50,62,29,22.414694404092344,73.82652054025593,6.565045888940266,96.28422570343282,Rabi,onion
31,63,34,17.495985211038914,73.18918793954623,6.833536791717958,121.82442699476502,Rabi,onion
49,63,32,23.25350499038281,60.27695271012764,6.1808495241325,121.96534336890352,Rabi,onion
38,56,34,22.93276382042508,69.34658593571666,6.682068841624662,97.95885847196652,Rabi,onion
48,61,41,15.289472871606904,74.85807205764799,6.683051556698222,102.3152899313936,Rabi,onion
31,53,38,15.84861316190224,69.98082915442258,6.807504769416398,53.00104877741412,Rabi,onion
45,65,37,14.984861985105658,75.59242271870778,6.952028421550804,80.42967015583257,Rabi,onion
49,68,32,15.156597866001723,69.01767392855228,7.435977548978043,84.60170742306094,Rabi,onion
38,59,39,22.98648295890848,79.66643195274472,6.978253690637636,105.87272687257594,Rabi,onion
49,65,39,23.24251700111885,65.85783178407777,7.325587727930117,105.82997673713044,Rabi,onion
60,54,20,13.57086965303644,61.84245216292147,6.834455792203745,120.98997977278732,Rabi,onion
57,65,35,19.529636912394253,68.60023602308195,6.940391823941234,121.70272962180807,Rabi,onion
50,50,27,19.206547191433287,70.83418049747839,6.104755429664355,73.5210724212083,Rabi,onion
33,54,25,17.296024113969057,66.98187463364923,6.199895584326623,127.01871511048247,Rabi,onion
58,62,22,19.94867352105417,64.84562320235918,6.86950565279631,51.960356804628205,Rabi,onion
53,62,39,23.42104608061935,73.44117382770978,6.593569304937044,121.61618846067203,Rabi,onion
59,52,35,14.872803709943607,67.54250199712504,7.198215779798253,60.20611035194232,Rabi,onion
42,66,21,14.324520006881013,72.62737058201273,6.814766812311264,122.9648208421219,Rabi,onion
44,68,21,13.367296279118731,75.58142897197551,7.323436558427007,102.71180905684042,Rabi,onion
60,54,34,17.002166386241576,75.22005255520048,7.458497517693437,93.7254500683092,Rabi,onion
49,54,29,16.713913247856524,67.50618621271383,6.221452777682227,119.0666389761429,Rabi,onion
31,64,20,17.739016569745083,71.3579645790035,6.59224162748344,53.63708337472327,Rabi,onion
57,59,41,18.53641033969044,68.99316448885484,6.997471537857046,72.34703256755783,Rabi,onion
49,61,39,21.336063934335,77.41610505419321,6.458233133100524,111.6440142467654,Rabi,onion
47,60,34,17.313247295032703,77.57516959599998,6.4005485065822425,134.72154066308178,Rabi,onion
54,50,20,16.63674420297357,66.87483165776074,7.220607840943255,88.11076369451169,Rabi,onion
56,70,41,22.095667022855896,61.83474895757462,7.470567703588115,75.8761472633557,Rabi,onion
59,52,35,22.34776337719022,63.35164966648039,7.160704996871222,101.87364357889945,Rabi,onion
53,53,37,15.560425607226884,67.34003484261767,6.78551493420617,112.23152523868411,Rabi,onion
38,68,24,16.46139004982439,71.28499909525982,6.663766847917972,92.01030314057463,Rabi,onion
49,69,40,22.07628008001097,73.13574021928858,6.809471580795547,137.67106826597552,Rabi,onion
30,52,24,13.873490687275414,66.62742092572,6.694259553281604,102.34387088600134,Rabi,onion
32,67,29,16.584314584298117,73.34998239247972,6.754332085178502,53.5823587570585,Rabi,onion
52,52,31,17.931851177449474,78.75479967347512,6.305179575793842,72.30539547061903,Rabi,onion
46,56,29,15.057787767206282,73.040282543379,7.355612923963991,95.06470309178144,Rabi,onion
40,71,21,14.97905616271768,63.17130458888703,7.131802502284902,119.77255190169332,Rabi,onion
53,70,20,17.673482638148815,71.59337825955255,7.02146613403983,71.97522437925889,Rabi,onion
54,50,35,21.29973897208341,70.83791033533966,7.424887456461709,147.6257439717421,Rabi,onion
37,68,37,22.242562775023902,77.41400221796842,6.426591497869257,81.85582581880834,Rabi,onion
50,67,26,23.771586017897903,67.00606110425949,6.121739116340422,103.24802068605884,Rabi,onion
41,51,23,13.81382455100891,68.4589122011336,7.239207990532997,51.89663847310412,Rabi,onion
40,61,29,15.38350421260592,71.97318110972988,7.497625445473883,138.48907214308042,Rabi,onion
59,66,29,21.32292826622617,70.48850623484051,6.8676486570303,128.88346535251833,Rabi,onion
57,70,30,18.94658576661228,74.38033184810348,6.088214081869023,69.54580042955926,Rabi,onion
42,70,22,16.604477513586602,60.80777981824992,7.170702060232411,143.3236691239843,Rabi,onion
44,52,33,15.26148627371968,71.2703203841392,6.110623573268763,81.58397637974046,Rabi,onion
54,61,32,16.08525306806693,62.433437860077504,6.810020979388922,119.21862883801172,Rabi,onion
49,61,38,17.72217845331047,66.30417985039443,6.416298711315791,131.89763180166,Rabi,onion
54,55,29,14.94866341456636,73.23253723064781,7.372540170888593,124.09144612371809,Rabi,onion
46,59,34,23.60648551464425,63.14828401184356,6.676996819889228,141.7582784029841,Rabi,onion
41,71,27,14.18347289059862,66.17683671009257,7.34769502271783,136.42747603407085,Rabi,onion
56,55,36,23.84135177938141,74.06012965670624,6.448621627881852,149.461151409161,Rabi,onion
48,63,25,22.2608261460074,73.01610485053668,6.581043875732027,68.26114125761455,Rabi,onion
49,51,26,17.654667792651132,61.82079338419476,7.42067878237062,80.47618012267,Rabi,onion
40,60,33,21.137979678270312,71.54536986984648,6.301971676397453,113.622586743163,Rabi,onion
39,64,27,20.38666768066025,62.94508923837279,6.867751727476717,123.30471858915836,Rabi,onion
46,57,31,15.34615609743824,65.04542757428985,6.582765492840167,103.46050545557092,Rabi,onion
57,71,37,16.72977094730841,69.18422557271558,7.161250327603091,57.39283648866149,Rabi,onion
51,62,33,18.64434819086004,62.18693646596378,6.193944556757036,134.1595226800382,Rabi,onion
42,68,20,20.016285978765,79.87293935837134,6.655822453507003,146.0874356021272,Rabi,onion
45,59,23,18.97184479492284,63.30739122108002,7.048398940267894,90.55168438263948,Rabi,onion
60,58,36,18.202862071071213,75.62625256857208,6.610524352509239,72.48124816988461,Rabi,onion
49,67,37,17.8746750080039,76.5967769004645,6.087797608913065,51.93137549620875,Rabi,onion
49,56,38,18.4809094922452,79.88927939792003,7.057668392003016,73.72990360935853,Rabi,onion
46,52,23,17.777866718305674,68.57306435704537,6.754797491527475,119.99187748384225,Rabi,onion
34,61,25,18.954630853002875,77.4818904027868,6.01696303002015,141.15893876727304,Rabi,onion
38,64,27,22.76783828951333,79.15078878033702,6.918983842842559,59.351306643176585,Rabi,onion
51,71,34,19.96112244360073,63.45788289789334,7.37982153379318,105.325918716193,Rabi,onion
60,70,39,20.94882962487394,69.58872178119066,6.1665389223175335,119.55312485118324,Rabi,onion
53,62,20,19.572314471038545,61.20021637712176,6.886006852513754,77.63808211062687,Rabi,onion
61,55,24,20.073194506554024,72.41448024048404,7.093003322643946,106.9897039170302,Rabi,onion
56,57,35,19.361848112929984,71.62812313713133,6.106160505210458,121.52484260057729,Rabi,onion
33,63,40,13.295531744154054,64.08252569326395,6.03392318724628,133.77192431353768,Rabi,onion
38,52,25,23.99558220420022,75.95805517788253,6.696293799967421,95.24998508199808,Rabi,onion
45,65,40,13.369701642341864,60.7453744552708,7.186780030851546,124.78572189189606,Rabi,onion
36,67,29,17.346628090570192,76.12454648255114,6.241079115148993,80.17829717398497,Rabi,onion
43,66,29,14.156272461288268,60.53290582327735,7.254955908322384,71.30467467721587,Rabi,onion
43,67,24,14.066212954850258,73.136576242727,6.984865883135394,68.73137460906673,Rabi,onion
36,59,27,21.72879646841932,61.57539027829802,6.498259931682728,85.88727318257261,Rabi,onion
53,66,20,17.685183572938847,65.02451038624646,6.773738697738674,53.58796817888491,Rabi,onion
45,65,24,21.81252579128641,74.43826698623671,7.448362469590108,78.29918376652498,Rabi,onion
47,70,20,16.000651177489146,65.60809599250774,6.324655455948508,115.2222824443228,Rabi,onion
57,51,26,15.821090709868582,70.2234769743547,6.74930309661606,114.79190471601368,Rabi,onion
35,69,34,15.763545199959085,78.30496539040229,6.936729834161431,57.355380649149126,Rabi,onion
36,53,33,19.777601890487112,60.99268708073157,6.207021908213499,78.74156170806202,Rabi,onion
48,60,28,21.9649932883016,76.22159587471347,6.065283132934964,106.95576646779216,Rabi,onion
37,56,27,17.974871110827646,61.30543997136979,6.020189929397207,81.85521375031028,Rabi,onion
30,66,27,17.171737797051904,62.53589688673353,6.487039284900025,91.79880241888736,Rabi,onion
46,68,22,23.709375096218142,62.38638207778422,6.110920941727298,121.2810757115764,Rabi,onion
55,55,39,14.284294396128027,79.88204566421453,7.205654928811672,50.926682945663,Rabi,onion
48,59,23,18.352959502493817,63.60372638663067,7.4959792907426195,77.63935440884305,Rabi,onion
51,70,36,17.49336528499578,77.93523692512537,6.091955732601696,64.23722437850167,Rabi,onion
36,53,25,14.079392562455794,79.81864325893108,6.64908941390016,62.760918276449175,Rabi,onion
47,50,21,15.950203982970413,67.67569540824596,6.038598184473862,145.9040216447247,Rabi,onion
59,56,28,13.312853338370232,72.62097087057371,6.200986336135895,87.65603315624178,Rabi,onion
35,70,33,22.646497178812528,75.58182507527225,6.484383841366011,102.708858490964,Rabi,onion
57,65,20,19.68634481889441,67.85290163672417,6.5905473195864746,123.38218870696326,Rabi,onion
50,66,36,21.96520347657276,63.236282809956144,7.40967441964296,54.74474748600502,Rabi,onion
60,54,30,18.73709897643289,68.67525487585122,6.593755213135344,74.10226385576983,Rabi,onion
35,71,25,19.59460812364084,75.4377529000589,6.744416488586103,133.21477873437124,Rabi,onion
30,59,20,20.709399255900813,75.61525525496806,6.3683750524108,136.1990613177881,Rabi,onion
59,56,38,22.988127902106363,64.61077584341827,6.000187708134863,87.2950920640802,Rabi,onion
39,62,35,14.009270766084304,63.49931279781493,7.349001685099703,87.48615996517682,Rabi,onion
52,56,37,16.640432342092996,78.41121404200699,6.122572135554457,125.6896877108882,Rabi,onion
37,64,30,20.799288097700007,60.87998061116621,7.446373261554344,79.50702267498691,Rabi,onion
59,66,28,23.54185619301532,74.69476951530174,6.19626615615039,61.70940811399981,Rabi,onion
36,52,40,23.78888171339006,60.92842770893508,6.9073177211256604,75.75354502405834,Rabi,onion
61,54,25,20.019133100509887,76.75800101721975,7.499115881784956,88.73447316357749,Rabi,onion
61,59,21,15.12958325530354,78.10829626672204,6.207696894104513,55.22047095950983,Rabi,onion
38,54,27,14.311298025553524,65.94838248458198,6.635914627409736,97.86802542001747,Rabi,onion
30,56,41,23.40648008708468,61.47871287033395,7.170635503457215,124.00075127727784,Rabi,onion
55,56,35,17.773204584087583,69.61369072694858,6.048285224774952,101.37451444804616,Rabi,onion
54,71,27,15.142976365889533,65.96926073490954,7.034674126710067,57.18953405145069,Rabi,onion
40,63,27,23.27281767355361,68.34272285620759,6.120560006836199,94.01496313459586,Rabi,onion
56,64,33,14.14976698720743,73.2997090697736,6.35478021340984,120.89046080428328,Rabi,onion
58,54,20,21.025282065427824,64.19652071897434,6.240114243740041,55.809665399019,Rabi,onion
60,54,26,19.87789330297668,67.13903139028173,7.361004647470404,55.98471897268885,Rabi,onion
32,53,21,13.96508130818981,75.65124980585347,6.270685075172521,87.06014031809826,Rabi,onion
47,69,34,16.726236752033863,72.87523899905644,6.060651143272736,69.49639641237091,Rabi,onion
35,70,37,14.649237584940115,66.52550982302478,6.881438517671644,143.47807913084205,Rabi,onion
40,58,23,19.64948451786477,73.28603200519856,6.519271388114553,108.13436037397432,Rabi,onion
34,61,37,18.24824334845172,75.30625845783933,6.608559330962049,78.73253994058962,Rabi,onion
60,65,24,13.0470263712654,71.84971161905575,6.17859411729382,120.47767291149508,Rabi,onion
49,71,35,23.73281622912299,64.78993665002017,7.122351737149792,87.49290513593289,Rabi,onion
33,57,32,16.845431148784943,60.00490581023986,6.902330474465277,63.211564437901,Rabi,onion
37,58,28,15.84024832120755,76.05698213976562,6.54632556712242,73.72322298435805,Rabi,onion
39,61,24,15.44687251373513,76.4526711063233,6.257362415644704,114.27472844593755,Rabi,onion
58,69,27,14.746974857909246,73.95209002788724,6.890177608755841,55.18761059969917,Rabi,onion
32,56,37,23.99050783838161,61.53161862735227,7.167895919261066,77.26890400480637,Rabi,onion
42,70,22,16.246204146697654,71.70444575016093,6.468595925800792,70.83114776421746,Rabi,onion
46,53,25,17.4606484694671,76.42041342543214,6.038790575307896,70.1135110676532,Rabi,onion
34,52,30,22.58491507795898,67.79336640216331,6.321515977129476,118.27624119759712,Rabi,onion
37,50,33,20.06076253897166,63.96001468440508,7.023596728339244,132.58169167543645,Rabi,onion
48,56,38,17.055638529198,71.75254594482942,7.483644566185384,121.58666080642588,Rabi,onion
47,58,26,22.881612795162383,76.52613254601755,6.020064359113165,114.5727815800512,Rabi,onion
30,51,29,21.2469662243496,60.97739917414131,6.459230343198152,141.64517718178638,Rabi,onion
58,56,34,15.506905582958696,71.93902434321471,6.093031305673258,55.839238042429685,Rabi,onion
33,59,25,20.081128940599125,72.86347590678685,6.474523931644549,66.74830859762407,Rabi,onion
61,51,39,23.14638348121641,72.04734078696559,6.608871514691132,91.4406855670532,Rabi,onion
56,62,25,18.461069662954536,73.00067368474097,7.381293137919382,87.24516435038677,Rabi,onion
47,52,35,21.06973643114834,72.62750615208309,6.120841199107468,91.80516029630223,Rabi,onion
43,62,28,23.682141183880752,62.60807769960698,7.165701079598655,70.64549050427061,Rabi,onion
53,59,38,20.594555549847342,64.69873553897831,6.593301594094445,64.95033155802284,Rabi,onion
40,61,37,14.126825587426886,72.3798801057802,7.216894274500392,100.9193247457928,Rabi,onion
58,52,24,15.690155060244184,60.35386322273541,6.770103277988432,142.80525240687936,Rabi,onion
60,69,35,19.54606081076913,72.69489037446489,6.058923058265116,89.1969462349917,Rabi,onion
55,55,26,16.031113969090967,73.30773247570065,7.419308827072259,54.335321411952805,Rabi,onion
57,52,38,23.53295875928054,64.78349519723317,6.124101095151783,120.61673428895246,Rabi,onion
38,51,24,17.45887237424391,71.9626565950628,6.896525253800634,79.1104905527175,Rabi,onion
42,71,39,18.029534463056017,70.68180121447529,7.316501644400274,74.50950073048921,Rabi,onion
55,63,30,20.71762302817129,65.21383096306228,6.1196546966252905,82.42580006979621,Rabi,onion
46,64,37,18.766747044760614,69.2594802374951,6.830840082624019,122.38155239078765,Rabi,onion
44,67,26,17.20360563577645,78.19249058824363,7.236434813286678,131.8819386870304,Rabi,onion
31,68,37,13.843016626700368,68.53205560919766,7.479487062968694,108.80560673389635,Rabi,onion
35,71,22,19.560901484586505,72.59688353759003,7.086491101221032,82.24787537195516,Rabi,onion
58,59,24,22.54338033873438,60.707016420813886,6.41750156319494,81.04782331172783,Rabi,onion
55,69,32,20.543386859360616,61.55600226644198,7.049355494768115,62.4308349905463,Rabi,onion
57,66,35,17.196445110516475,61.62616146606637,7.058650153961459,143.33010482351943,Rabi,onion
36,66,41,14.404986710854423,75.5648152725289,7.049949018156926,113.81393989688196,Rabi,onion
31,68,31,21.97972005594668,67.00513789606906,7.281390655639658,52.6974619855864,Rabi,onion
53,53,26,23.35923198454325,64.55223376731627,6.131070093779236,116.23670951866806,Rabi,onion
42,60,41,17.271002898758912,74.94649136903445,6.16262976812315,94.7153424193508,Rabi,onion
39,66,32,21.01506408102468,63.399201251123486,6.960925686338337,147.25579630469196,Rabi,onion
45,59,20,17.518397838798315,64.92985050140561,7.430821644147281,131.90688248064072,Rabi,onion
38,71,34,18.524936327374192,68.61862886540041,6.698757958378869,67.13157538327982,Rabi,onion
37,66,40,22.201240186780502,66.62876138029226,7.440844052438512,122.01111188748663,Rabi,onion
54,61,31,13.91766776432269,71.70784422073288,7.407127889274231,98.55660038352632,Rabi,onion
44,59,36,18.83368883665376,66.75681238149696,7.35436460735148,68.70451636699282,Rabi,onion
51,59,39,15.360823021383446,67.85903271717784,7.364776462296128,119.87399073299493,Rabi,onion
56,55,24,16.737865400453387,77.25773216498972,7.347478189991979,104.73875786942456,Rabi,onion
36,66,36,20.088717071065016,77.69062879256005,7.229834075308773,53.03738787715705,Rabi,onion
51,68,34,13.299512535705333,76.55422381626815,7.042468437907996,114.6587950528826,Rabi,onion
52,51,39,19.53207608870479,77.29661865409265,6.036612267888913,113.49870898624408,Rabi,onion
48,53,38,16.117864633991246,71.39457338678234,6.198380388234079,64.40851610514626,Rabi,onion
33,67,20,20.364327968888794,72.92466429502768,6.2013480817972,84.89877269966928,Rabi,onion
38,70,23,14.557394871043597,71.14346333109881,6.035310426419385,108.589897075104,Rabi,onion
48,53,22,21.093927641977963,75.7117616810584,6.175052652635455,63.87830141067299,Rabi,onion
31,55,27,20.10203691739276,71.02000971522888,7.3796196503506595,135.27233778347565,Rabi,onion
57,63,28,23.68366016168386,62.22153929101561,6.9957064303661785,52.74860462877038,Rabi,onion
58,56,31,23.023588995839628,76.1916024091372,6.468109527443134,60.28374149693549,Rabi,onion
56,61,24,16.116331495196725,75.21170341355072,7.19004001835502,61.61069198548841,Rabi,onion
36,51,28,13.300482299979809,76.4060119056525,6.732554230432276,102.81071259750551,Rabi,onion
51,67,20,20.209054172229337,63.808589267795234,6.213190555373815,112.01140121686252,Rabi,onion
48,62,30,19.6317612790514,65.43234105429934,7.326753121839739,90.37407965014864,Rabi,onion
35,62,26,13.301716456430906,65.91503394527061,6.507992919354709,78.86668276681662,Rabi,onion
44,54,41,14.34945282122852,70.16161072371347,7.048288845794842,130.93173756255572,Rabi,onion
36,56,39,19.431718749895843,62.6775416832692,6.435891240749411,56.82859837264201,Rabi,onion
35,61,33,23.03009990447841,67.70763506549734,6.7501068760107,78.02918611327917,Rabi,onion
30,63,22,22.97150304164748,63.64316322158059,7.224379067295623,53.91155788039708,Rabi,onion
57,50,30,14.666335600732824,65.29525426065473,6.235166019636552,51.3890134966268,Rabi,onion
43,59,36,17.230313410457747,74.12775269116855,7.465877092858918,85.33798869322013,Rabi,onion
30,58,37,13.475231507873914,77.09622312634562,6.1053238842910895,69.48236624449319,Rabi,onion
54,59,38,18.16199030999222,60.45811733194368,6.801013364610756,76.83658548382462,Rabi,onion
35,56,37,21.283918056405263,71.3179392671,7.374038279027922,132.0947157454968,Rabi,onion
57,65,25,21.689699825021727,60.72119524124534,7.418540827323788,66.29800962492214,Rabi,onion
47,61,34,18.4888841325623,61.70498490023101,6.348163444319664,128.0233367151801,Rabi,onion
60,61,26,14.054566421790405,74.10168069228219,6.215977471822213,117.50506231463636,Rabi,onion
56,68,24,17.19500372699723,74.71216213004233,7.086604500476836,82.64455251408327,Rabi,onion
46,62,24,23.25312155971801,76.27961346345597,6.062960352414356,104.65561451762878,Rabi,onion
56,70,26,15.52573812171686,69.4848302354061,6.727858453545472,94.44356097745388,Rabi,onion
57,67,41,16.51729894903999,77.19614964032377,7.194532840189773,62.83953154976653,Rabi,onion
31,52,31,21.21509893009378,63.33676583283248,6.840382086775251,140.71853217341757,Rabi,onion
37,56,27,21.06938867774532,64.99432827270005,6.282019898661008,106.961796758576,Rabi,onion
50,50,37,23.03422516827425,62.69004295203943,6.730566449204945,138.02400457954548,Rabi,onion
52,52,37,17.26930559792413,75.95074521163752,7.381912074673339,132.38265118132904,Rabi,onion
52,70,36,18.660585962617205,64.57350236773237,6.925819467066416,57.97759253094232,Rabi,onion
31,63,30,18.141317073425256,63.11022485516591,7.082235941353529,70.72706660184525,Rabi,onion
45,53,34,23.205273881246985,72.46221375176113,6.504395819493772,64.52611143748308,Rabi,onion
33,68,39,21.462636477070983,61.54164052721349,6.282725662751426,133.0779532786919,Rabi,onion
31,71,25,22.14585957817233,60.89800554440345,6.383463344849406,136.24466264552024,Rabi,onion
52,55,31,14.46408095712352,62.134352971049175,6.799766390640443,102.7971509808366,Rabi,onion
34,69,26,21.71031362154976,60.00481767974336,6.420330230416056,60.41780725080069,Rabi,onion
46,58,27,17.762766426632467,73.93980308443585,6.812947181139152,63.56166185430162,Rabi,onion
31,60,23,13.256725511137118,71.24470643428957,7.061687891064265,131.35488124382675,Rabi,onion
51,71,22,13.660971880176133,64.19750218075448,7.101593814255452,142.91901365293302,Rabi,onion
43,64,22,20.45698733708329,64.66009895955192,6.24702740949164,69.94756851106567,Rabi,onion
49,58,29,17.09213685260567,76.2193719694008,7.125646273250794,51.113757647217305,Rabi,onion
36,60,34,22.549271305458284,70.03640231720601,7.009032209388539,83.09529051507779,Rabi,onion
44,59,32,21.07700447263453,73.97056714163479,6.01800770005306,53.04993896478813,Rabi,onion
47,51,38,13.23848012833658,69.05510902549831,6.0883082626346265,132.7974916078038,Rabi,onion
42,71,27,20.55577143019602,64.75436052041584,6.969374252790571,99.15122572262516,Rabi,onion
41,63,37,15.11587720005592,79.40805601365814,6.575555849345564,114.18607787630198,Rabi,onion
31,53,24,17.648408255743032,71.31295126750794,6.219155999363499,91.14848761365424,Rabi,onion
41,51,40,19.87208722335259,62.619638075358246,6.06659483875445,84.5507547012482,Rabi,onion
35,54,26,22.59989625425262,68.12180084367813,6.239097511008646,72.22004130760848,Rabi,onion
53,63,24,18.01707677231133,66.58674823893801,7.436270946482425,127.05325470381456,Rabi,onion
58,64,38,21.89339499610248,64.28174937177043,7.091348462356454,119.55475844155292,Rabi,onion
30,68,36,21.61262229080696,78.66879978480519,6.791558131401441,86.07289844960862,Rabi,onion
50,55,38,17.55992364136384,77.61839990919505,7.412310750081888,82.1116134299183,Rabi,onion
30,64,23,18.510781797761933,63.98294233040233,6.928665656522406,50.1242878648679,Rabi,onion
44,63,41,20.705335110547946,67.04295778111033,7.0884677824210005,56.355213004547245,Rabi,onion
56,57,26,13.342632781116336,75.24630783341644,6.423977727758808,112.32555248926349,Rabi,onion
45,69,41,22.798925551791704,64.17012096280432,6.883472765383794,101.46073102354616,Rabi,onion
51,61,25,21.46797775381463,71.8312972520849,6.21521586644676,93.48032044850224,Rabi,onion
36,53,33,15.743574695425634,73.99587884249632,6.606724717796663,132.75022408016585,Rabi,onion
51,70,41,23.79297948507873,73.07944651421533,6.049860487479915,100.38982044028468,Rabi,onion
61,55,38,14.973293878485809,74.12817280551002,6.324942131374021,88.44935814073199,Rabi,onion
43,60,39,23.054953410748418,74.13399178057526,6.112302944134012,66.1256347524985,Rabi,onion
58,71,30,16.569208041554223,79.29611839697857,6.581668229260847,132.0688008214619,Rabi,onion
54,56,41,21.39461381180549,66.9299777904064,7.264552746957735,107.62482501211878,Rabi,onion
98,61,46,28.36217940068284,65.96983541106108,6.678333829709191,63.08236260318044,Rabi,garlic
96,43,43,25.71364163552062,53.6416186650051,6.60170428465557,53.38174381006231,Rabi,garlic
85,60,58,14.392759828698091,61.30811516882138,6.16714687499311,66.30498502948487,Rabi,garlic
91,58,51,26.51792538584192,50.60045290689374,6.884500963265159,53.61107863777536,Rabi,garlic
117,60,59,12.441593552301914,56.21073550705722,6.67997607016107,85.17289215548351,Rabi,garlic
82,45,45,22.44397171350139,66.11967589656653,6.362576249169008,69.30238832786551,Rabi,garlic
114,47,51,27.655076164918864,59.13331427486679,6.6836246899911504,66.33761946891873,Rabi,garlic
112,61,59,12.022441084298078,52.99882644551669,6.112653086767816,56.32610857518034,Rabi,garlic
108,48,43,26.99385306620521,58.77106762976625,6.468256124574056,61.32518277224479,Rabi,garlic
82,49,41,25.97241468460492,53.96065850924457,6.16898440955956,61.63526044695618,Rabi,garlic
84,49,54,20.07550867678141,57.863829157279255,6.041431246128437,99.26021074366514,Rabi,garlic
93,49,45,16.177952045908082,59.756669454956864,6.3383262702883,91.76746897542466,Rabi,garlic
115,43,57,18.10876456143088,56.99116225022057,6.150735483480784,50.76311458167158,Rabi,garlic
107,57,60,29.37316271400424,68.73937900867722,6.633517956953825,80.84182953842398,Rabi,garlic
120,51,61,14.033951123036928,61.25060595112764,6.674067894017711,62.79550482109619,Rabi,garlic
111,50,44,21.592085756597903,66.85785347893793,6.148692306226604,55.21884644097921,Rabi,garlic
97,55,43,11.664814957573675,65.2145709411116,6.024613005603427,85.27998815598774,Rabi,garlic
121,58,50,14.357861283783445,63.22332618535553,6.792810561635161,56.58027747341746,Rabi,garlic
119,50,50,25.26632776149041,59.93777496605165,6.002057020728563,72.18703897648678,Rabi,garlic
92,43,48,16.051980807210544,50.04347567563175,6.343913089183789,81.60825824199621,Rabi,garlic
81,51,42,29.71532141125469,62.26935201104168,6.4945832980456695,77.72473780774943,Rabi,garlic
104,56,50,20.0163408618768,57.11914906004996,6.8186421885384325,98.88145491513714,Rabi,garlic
99,52,41,20.33078650615486,52.355243336026376,6.838558642746141,89.28713065612612,Rabi,garlic
86,43,48,10.726294786714703,58.89252527224156,6.724939440610456,88.70966880637448,Rabi,garlic
90,45,49,29.13053499154532,64.71106644566609,6.247197622539898,67.77976970405156,Rabi,garlic
84,46,50,13.48466881768836,69.23355589397408,6.7201869343191705,50.419774604207085,Rabi,garlic
